model_path,size,data,lr,gbsz,beta2,seed,schedule,tokens_B,iter,benchmark,task,n_shot,metric,score
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_200B/iter_0047684/HF,1.7B,xm01,0.0005,1024,0.95,,,200,0047684,other,lambada_openai,0,acc,0.54221
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_200B/iter_0047684/HF,1.7B,xm01,0.0005,1024,0.95,,,200,0047684,other,openbookqa,0,acc_norm,0.4
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_200B/iter_0047684/HF,1.7B,xm01,0.0005,1024,0.95,,,200,0047684,other,piqa,10,acc_norm,0.77476
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_200B/iter_0047684/HF,1.7B,xm01,0.0005,1024,0.95,,,200,0047684,other,squadv2,10,f1,20.716
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_200B/iter_0047684/HF,1.7B,xm01,0.0005,1024,0.95,,,200,0047684,other,winogrande,0,acc,0.61247
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_200B/iter_0047684/HF,1.7B,xm01,0.0005,1024,0.95,,,200,0047684,other,wsc273,0,acc,0.7619
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,agieval_lsat_ar,3,acc,0.23478
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,arc_challenge,10,acc_norm,0.38225
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,arc_easy,10,acc_norm,0.70455
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,bigbench_cs_algorithms_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,bigbench_dyck_languages_generate_until,10,exact_match,0.295
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,bigbench_language_identification_multiple_choice,10,acc,0.0961
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,bigbench_operators_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,bigbench_qa_wikidata_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,bigbench_repeat_copy_logic_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,boolq,10,acc,0.46391
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,commonsense_qa,10,acc,0.20557
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,copa,0,acc,0.7
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,coqa,0,f1,0.50967
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,hellaswag,0,acc_norm,0.53416
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,hellaswag,10,acc_norm,0.54621
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,jeopardy,10,exact_match,0.15824
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,lambada_openai,0,acc,0.41762
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,openbookqa,0,acc_norm,0.348
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,piqa,10,acc_norm,0.73613
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,squadv2,10,f1,10.395
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,winogrande,0,acc,0.54775
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz1024_beta20.95_30B/iter_0007153/HF,1.7B,xm01,0.0005,1024,0.95,,,30,0007153,other,wsc273,0,acc,0.64103
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,agieval_lsat_ar,3,acc,0.25217
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,arc_challenge,10,acc_norm,0.47099
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,arc_easy,10,acc_norm,0.7862
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,bigbench_cs_algorithms_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,bigbench_dyck_languages_generate_until,10,exact_match,0.245
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,bigbench_language_identification_multiple_choice,10,acc,0.09
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,bigbench_operators_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,bigbench_qa_wikidata_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,bigbench_repeat_copy_logic_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,boolq,10,acc,0.71346
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,commonsense_qa,10,acc,0.30876
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,copa,0,acc,0.85
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,coqa,0,f1,0.69235
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,hellaswag,10,acc_norm,0.67387
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,hellaswag,0,acc_norm,0.65784
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,jeopardy,10,exact_match,0.38734
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,lambada_openai,0,acc,0.5294
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,openbookqa,0,acc_norm,0.414
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,piqa,10,acc_norm,0.76714
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,squadv2,10,f1,21.445
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,winogrande,0,acc,0.61405
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_120B/iter_0114441/HF,1.7B,xm01,0.0005,256,0.95,,,120,0114441,other,wsc273,0,acc,0.74359
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,agieval_lsat_ar,3,acc,0.2
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,arc_challenge,10,acc_norm,0.41041
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,arc_easy,10,acc_norm,0.73822
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,bigbench_cs_algorithms_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,bigbench_dyck_languages_generate_until,10,exact_match,0.327
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,bigbench_language_identification_multiple_choice,10,acc,0.0889
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,bigbench_operators_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,bigbench_qa_wikidata_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,bigbench_repeat_copy_logic_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,boolq,10,acc,0.61804
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,commonsense_qa,10,acc,0.20557
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,copa,0,acc,0.74
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,coqa,0,f1,0.0019308
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,hellaswag,0,acc_norm,0.57787
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,hellaswag,10,acc_norm,0.58345
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,jeopardy,10,exact_match,0.2376
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,lambada_openai,0,acc,0.46672
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,openbookqa,0,acc_norm,0.368
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,piqa,10,acc_norm,0.75136
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,squadv2,10,f1,49.956
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,winogrande,0,acc,0.57616
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_30B/iter_0028611/HF,1.7B,xm01,0.0005,256,0.95,,,30,0028611,other,wsc273,0,acc,0.66667
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,agieval_lsat_ar,3,acc,0.23478
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,arc_challenge,10,acc_norm,0.42491
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,arc_easy,10,acc_norm,0.75589
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,bigbench_cs_algorithms_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,bigbench_dyck_languages_generate_until,10,exact_match,0.321
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,bigbench_language_identification_multiple_choice,10,acc,0.0919
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,bigbench_operators_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,bigbench_qa_wikidata_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,bigbench_repeat_copy_logic_generate_until,10,exact_match,0
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,boolq,10,acc,0.64587
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,commonsense_qa,10,acc,0.22113
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,copa,0,acc,0.78
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,coqa,0,f1,0.62611
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,hellaswag,0,acc_norm,0.61123
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,hellaswag,10,acc_norm,0.62617
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,jeopardy,10,exact_match,0.29523
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,lambada_openai,0,acc,0.49292
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,openbookqa,0,acc_norm,0.368
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,piqa,10,acc_norm,0.76115
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,squadv2,10,f1,18.292
/scratch/project_465002530/users/niccolo/ckpts/dense_eng/latest/dense_1_7B_xm01_lr0.0005_gbsz256_beta20.95_50B/iter_0047684/HF,1.7B,xm01,0.0005,256,0.95,,,50,0047684,other,winogrande,0,acc,0.60695
